series,noise,walk,edim,hurst,ksent
pran,0.9112443933980798,0.2065857646787694,5,0.5411611498555257,7.69568811179905
prcp,0.928515519123174,0.0032143234827421,21,0.6233191331667868,8.16199411418658
pre_f,0.7838184405990045,0.0169425172426724,17,0.4453627967383721,7.7796307356324865
prft,0.8384699955640385,0.023052777762262,15,0.4703645122221727,8.340600223824271
prgo,0.9485825639559494,0.0511102540149195,9,0.4599596758646168,8.29285045415885
prgs,0.9188734482107408,0.0235349818014884,18,0.4571610509142695,8.081709459805163
prgx,0.9221138315650586,0.0249523199093664,16,0.4897262686102991,7.484054038270776
prh,0.929407808876168,0.0197492967407837,14,0.4732263007873824,8.373415630643724
pri,0.947306557279224,0.0190919880317976,19,0.5341833741502209,8.10819996376656
prim,0.9013886061782952,0.0365818926920531,10,0.3620142820526267,8.352535899882074
prk,0.9236421819465424,0.0158384553089704,13,0.4002972782062938,8.44459494568851
prkr,0.9192068183101854,0.1430910160774272,5,0.5524732286104996,7.524333789330567
prlb,0.8717163009478508,0.048987148571379,12,0.4373540055635279,8.362902518259194
prmw,0.9420358320662844,0.0312377465113722,8,0.4149744290077147,8.239711538219142
pro,0.9166772949018313,0.0216033467705145,15,0.6252826353107834,8.311233417957483
prov,0.9219456193055756,0.0117349688189293,18,0.4122765581335861,8.392270532129077
prph,0.8946680761955049,0.0786660282635982,13,0.3798883328601736,6.5807507265276906
prqr,0.9383426818082968,0.0303434176017949,10,0.5091927789266004,7.452899312993392
prsc,0.8332820666061044,0.0978175655246054,16,0.4803573869526448,8.438135188968396
prss,0.9016176686178828,0.0222056682149107,10,0.522648003891478,7.754140749157458
prta,0.8954347043676054,0.072239718974608,9,0.5349238714914593,8.44441329213344
prtk,0.9063298493446188,0.0242306798941898,12,0.4195975024784595,8.270291313123995
prto,0.9217285945562068,0.1702404420688867,6,0.5431150947708778,7.772394681262937
prts,0.8802025615523743,0.0386796622975398,28,0.492605726292662,7.515180716317762
pru,0.9450758029140006,0.0697156439585071,18,0.5372384790846096,8.138390511735473
psa,0.920713254295469,0.0833728867294119,9,0.5000285930046601,8.482549414156848
psa_a,0.8888434929865724,0.0149637255912038,10,0.4799550337852791,8.004138229388259
psa_u,0.8495479136943063,0.05222249768897,15,0.4321192415490045,7.576085611257652
psa_v,0.8777161809796228,0.0079737892707268,13,0.4240632867049109,7.858625851213724
psa_w,0.8680570700838368,0.0053728136962893,19,0.4484176077701584,7.92519897883286
psa_x,0.8736577563830216,0.0012868797078251,16,0.4838894742414227,8.085828846116408
psa_y,0.8587157462773475,0.07403816782821,8,0.4142191273960791,7.816983965271967
psa_z,0.8865627128472229,0.0245160462752745,29,0.5590899991467736,8.042916439958722
psb,0.9686071633326678,0.0920054890316944,11,0.54102641865067,8.473888203202556
psb_t,0.7848827639300711,0.0744713958114553,11,0.4428803869083813,7.309542442296823
psb_u,0.8257428466664435,0.1311479103697395,8,0.4531820125054688,7.742677277307648
psb_v,0.8572667415809254,0.0596406530349786,11,0.4481082955442118,8.0206141455238
psdv,0.9290261150289744,0.0997773676392441,6,0.4785075602459442,7.618484062286793
psec,0.9342794126935622,0.055295218881447,11,0.6622061139443808,8.26492221366172
psf,0.9589980424781698,0.0187375483110388,7,0.5649972116987166,8.50357939777887
psl,0.915574368718528,0.0851718013485727,10,0.4683124912437568,8.463848750520679
pslv,0.8810003269714238,0.1163790901326331,15,0.4803535632931429,7.439126059392852
psmt,0.814924372880103,0.0041546178324243,12,0.4587403855278851,8.236526246602542
pso,0.9445019676312404,0.0815548271109947,10,0.4080941835135753,8.175126231058453
pstb,0.9621769020716158,0.0285851789141744,13,0.5809342738596467,8.005598579168542
psti,0.9175846137896244,0.046710249087275,9,0.5995491949055203,7.165161449888284
psx,0.879162104296088,0.0866938274070636,10,0.4019557965803948,8.028320519366867
psxp,0.8862631057046008,0.0399917547412158,6,0.387754826005554,8.426867069011744
ptc,0.9459865331235154,0.0077095223248351,7,0.525913357595147,8.347206474551797
ptct,0.9357675363113552,0.0694140276629715,12,0.4773023484059587,8.101373896814737
pten,0.9078109081950168,0.1216163848269303,12,0.4492898783243831,8.437909213467638
ptf,0.9240435529708002,0.07508017046801,7,0.5449074905026042,8.16611493770469
pth,0.928958485950184,0.1042399287805139,7,0.6071585738146118,8.534673998177182
ptie,0.9061297565939116,0.1890071500761934,12,0.5926344064325538,7.321089441118403
ptla,0.9114479263367176,0.0842856557226146,8,0.5583659739189306,8.451833819105383
ptn,0.8780002204365276,0.111540600511518,11,0.4437649013597963,7.341487320787489
ptnr,0.903712252340485,0.0735519098000015,9,0.5192486246036068,7.928724284293151
ptr,0.9419756918973196,0.04725077491355,9,0.6593520817913674,7.928070840409813
ptsi,0.9471861234256808,0.1248354661661967,11,0.5824284079460172,8.218296160770041
ptx,0.9512304626958388,0.1811089257899689,4,0.4398766294198977,7.124045503365757
pty,0.9592539324494618,0.0205311706195789,9,0.5327053400245132,8.388603836968048
pui,0.9525091750834128,0.0517563725096096,6,0.4470368614999556,8.50977824558642
puk,0.89470537810806,0.0263497532978502,13,0.4048263421228517,8.44860698252881
puk_,0.7233354192708431,0.0024465332582062,12,0.295217309023116,7.373394795708164
puk_a,0.7425072575282443,0.0485546113370065,8,0.3475885213260025,7.409148759392672
pulm,0.9185438703661654,0.2171202571186201,9,0.5439636909106325,8.005964437128547
pvg,0.9091159430699728,0.0303657785053745,19,0.4564338531975893,8.471788617570422
pvh,0.9026883001007108,0.0063254149404502,10,0.5098229346356702,8.465709362077243
pw,0.8904982674452376,0.1280685856171211,6,0.4855721982380909,8.189836036959928
pwod,0.8684322713339385,0.022928832551281,18,0.4646052353396468,8.289408315942318
pwr,0.9252523759554434,0.1103784562683916,8,0.5594141137281611,8.517723819640912
px,0.9292610688337664,0.0639677596388125,18,0.5081303885023893,8.127163936738791
pxd,0.8981676052256586,0.0998622505887119,19,0.5072363373900697,8.547373921528964
pxi,0.9041868420516864,0.1000913700535238,13,0.5309884012015423,8.505832239392944
pxlw,0.9086880654219208,0.1259462448101926,9,0.6273714298380152,8.195650172415881
pyn,0.9036267829050404,0.070352742179097,9,0.4919515726513868,8.322160695236517
pys,0.8240390216355473,0.0837754178537808,9,0.3924879316997119,8.109646410428617
pyt,0.8919657519874791,0.0408197419562288,7,0.5001792097232084,8.105997151102923
pyz,0.937101687633278,0.104667576203555,6,0.556147730579516,8.480207625191715
pzc,0.9285511533382595,0.0093488708127578,5,0.4368437435256538,8.268855750875911
pze,0.9498572146700628,0.0098286573952061,5,0.6077985323379664,7.953198344087121
pzg,0.8389212697052204,0.0361953778606989,9,0.4928961758423559,6.947744646321183
pzn,0.8997182095852163,0.0871694983548233,7,0.5011075310981349,8.398929362656904
pzza,0.9195587224835728,0.0376235062633193,11,0.5989262976829809,8.507175321572868
q,0.9352389778430884,0.0777450195748227,12,0.5537979705633845,8.209660722283108
qada,0.9340468363060612,0.0033980834087953,12,0.5005206267980024,8.326146812251016
qadb,0.9113761638556857,0.0474037513554739,12,0.448389455900994,8.163101607649592
qbak,0.846356208855086,0.2485891683842656,14,0.5754321190181835,7.875511064269318
qcom,0.8786154570861415,0.0554278069300704,7,0.5067550776753538,8.546310150381485
qcrh,0.9686822060557418,0.0070130595627995,6,0.572288778876985,8.08281148616557
qdel,0.9225072868604788,0.0220050015679208,11,0.4871901193500148,8.07708267279987
qep,0.9252361258629622,0.0917488848312699,7,0.5576231703610833,8.563919401028434
qgen,0.9169842446973172,0.0017550891761421,19,0.5571394932578282,8.427891695622751
qiwi,0.9132561347716656,0.0462366215211541,8,0.6064583045246843,8.381749675902775
qlys,0.877802297466059,0.1980378200330113,16,0.6318589508390882,8.281316474016267
qnst,0.919487537900788,0.0220503339103073,17,0.5215603265738659,8.080882940717318
qqqx,0.94987678116481,0.0629603094672446,7,0.4908582151703506,8.1143434392054
qrhc,0.9461914779464612,0.1375833851052448,9,0.4100649418221037,7.476359389988309
qsii,0.8424469246507613,0.1161814654989255,11,0.4563517950685756,8.430202839624569
qsr,0.9534823203720906,0.0923942654479361,14,0.5379369572224956,8.283891530052216
qtm,0.9268491698495482,0.1066915869203641,16,0.5713461950189169,7.765743368218427
qtnt,0.93005700144719,0.0806177392751161,12,0.4721771062104989,8.318877746142535
qtrh,0.8988831662756354,0.0086638566606096,7,0.6557730764838637,7.967827407493802
qts,0.940835255578494,0.1247049835027793,13,0.4509037111667354,8.428325018368527
qtwo,0.9339085495794366,0.0117022307399203,12,0.5592799008734388,8.40967814253576
quad,0.9344315755649786,0.1006164920819405,13,0.6368591349822862,8.459187107427404
quik,0.8887127559263583,0.0988020819891466,5,0.5272129795285304,7.190727181929346
qumu,0.9415711926514982,0.2131880701633375,6,0.4809987301124114,7.401255806506477
quot,0.8920251465859111,0.0045479184585532,11,0.4860478921833805,8.07155515371272
qure,0.9109483670034216,0.1570644663236029,10,0.5418688109375845,8.296210107760459
qval,0.9257998340307908,0.1444408754901062,17,0.5697410476570066,8.3819036876161
qvca,0.9000562909640073,0.0546321349403282,14,0.4806418110691185,8.527441057900912
qvcb,0.8758449626845725,0.1763413197395154,15,0.4210045178767151,8.437750476616797
r,0.9161903604546188,0.0351036892087713,18,0.5340740446592607,8.444387372307638
rad,0.9282477721293272,0.1919146695653346,9,0.4974768241462292,8.041808720359857
rada,0.9105139225550016,0.2361330503824315,10,0.6027691043257988,7.484649983974607
rail,0.9115738121654248,0.067720833897324,14,0.3614200296015674,8.296023502932021
rand,0.8555580689145938,0.1714705035175994,21,0.4661667848743597,7.348998447214692
rare,0.8934249280985191,0.0368573732467447,12,0.5351795756942148,8.289216970393687
ras,0.951285604645126,0.0181774649374488,11,0.6888325467216431,8.165499053792509
ras_a,0.9067265577913064,0.0747579183912872,16,0.5950856955545686,7.914209488433174
ras_b,0.9029090198459576,0.0628854796774469,12,0.7160386127666094,7.998056344267804
ras_c,0.89494782183937,0.0964039825607994,11,0.6843955304271383,7.914491836457675
rate,0.8646814839508338,0.1954976823146619,13,0.3971287027986831,7.826761454071502
rave,0.9492910774832032,0.1469800114325219,13,0.5094129819369765,7.977538022093852
ravn,0.942809059015258,0.0232203161255406,6,0.5615622564209576,8.382399282155747
rba,0.8892835717889748,0.0853203079552062,14,0.4896172916128661,8.4941539395306
rbc,0.9277696160213966,0.1110675405287638,15,0.4483987376752078,8.49509908464826
rbcaa,0.9461653735971078,0.0260781261575469,8,0.554085061278476,8.32572123334701
rbcn,0.957530366045272,0.1743602957595924,8,0.4450401024462216,7.424111919091378
rbpaa,0.9532294563532204,0.0330473855550039,8,0.5114882349536883,7.361523530909809
rbs,0.9427685133161456,0.0548474340998831,7,0.5037838739591193,8.313797118657153
rbs_s,0.7039935647504911,0.2580644427944236,17,0.4926877742194589,6.906629065108868
rcg,0.8466334463214024,0.0802969347824922,7,0.5277495218262049,6.176718497154034
rci,0.9547021647222408,0.0358102808450528,11,0.4401941262821761,8.345130771908446
rcii,0.9357829350892152,0.1682423647934785,18,0.4384860582655623,8.01734892014214
rcky,0.8955420924511087,0.0573041704843058,14,0.5042082370766361,8.20035313433327
rcl,0.929943851564586,0.0470867479110079,10,0.4584193858205543,8.382752141540937
rcmt,0.8971352831865769,0.0607325203282301,18,0.489639899297182,8.048797587928737
rcon,0.7225402321943918,0.2385979980022388,7,0.3949245281566083,6.767810688070147
rcs,0.9369277703987794,0.0240665003229176,5,0.5570990176413512,8.33699483417256
rdc,0.9020811371104532,0.1343657707133457,24,0.4305971835819344,8.600742119550677
rdcm,0.927467615841816,0.0596170455223177,16,0.4054038305571413,8.060622381798495
rdhl,0.8837056304058476,0.0063129029037438,17,0.5073622925766579,8.256967703345046
rdi,0.9123292316669852,0.0705720174948953,11,0.570409409046328,8.282576089714032
rdn,0.9315201736301456,0.0618248530020509,13,0.653312257135236,8.333508070550662
rdnt,0.9122960396778604,0.0042031882261268,12,0.4560656228641671,7.946468759026476
rds-a,0.9111596076813676,0.1101575246720188,17,0.6113041077385454,8.210958952921812
rds-b,0.912077075260694,0.1072388939880376,8,0.6137218802188154,8.262386076026381
rdus,0.8831730051346184,0.0628298770401151,12,0.5126961824971195,8.325581428211587
rdwr,0.9321188519494664,0.068229270970044,5,0.6003323389214046,8.37836432861122
rdy,0.9039006529483764,0.0006987235333453,11,0.4745080574596857,8.26269506573759
re,0.9453350107227316,0.0192028111991486,16,0.5293684635084037,8.222652651782473
recn,0.8402691967444036,0.01185322408356,20,0.4074093927884791,8.230241984161035
reed,0.9282703288043934,0.0386871745179131,5,0.5647429150929002,7.630648595687478
refr,0.9548254259275684,0.1272073016517727,8,0.5540571780364585,8.04429324447944
reg,0.9151648332516752,0.1215349388716309,14,0.5778696883425177,8.409125001339756
regi,0.8902208532860456,0.0820074644850286,29,0.5426734604527456,7.962530742741266
regn,0.8985999130504356,0.1007043629939891,23,0.5392152223551648,8.527868673641937
rei,0.9065824527234974,0.1116450716178492,14,0.5965910497090934,8.39415307852263
reis,0.8480848748504576,0.0394987517895015,20,0.3368003862337554,8.238342762349268
rell,0.9397888109170944,0.0123079341157938,8,0.6195686854649897,7.917104359921087
relv,0.8539446493560453,0.075774474023406,9,0.6149772236157438,7.362098047521028
relx,0.94037105403787,0.08413169341983,12,0.3866240928645965,8.354581923846665
ren,0.9501737181557606,0.1349322058263038,11,0.5318813850545051,7.625385222716352
renn,0.9354093483896369,0.0899292204829378,10,0.5193879215323055,7.899700793176437
renx,0.9427101247735724,0.1027826406534515,11,0.414281271876865,8.201126621349102
reph,0.8790068034641418,0.0341883536619174,9,0.5549135931192758,7.89790013176765
res,0.9322861835245448,0.1536834313938038,8,0.448399383630383,8.372394989021528
resi,0.9239712290244784,0.0841028668029656,15,0.519706547471704,8.489473364721908
resn,0.8792286674218246,0.2603239455823642,10,0.5558657103778385,7.142587851560348
rev,0.914637902018305,0.0023079217958701,13,0.5253303104707144,8.35246611038229
rex,0.9392376179634836,0.0273786553964358,8,0.4827322741013332,8.390711166441951
rexr,0.9718312047272416,0.1001790058648406,12,0.6613464722931497,8.299138023181602
rexx,0.928849593119468,0.0878608319471603,7,0.2764424809913551,7.661514655968878
rf,0.9516274087523172,0.0696898809148659,6,0.4887937442960448,8.13662755765629
rfi,0.9270522137851002,0.1230975101822938,14,0.5241021231648538,8.32219885790575
rfil,0.9504236182955832,0.0247026964639773,6,0.5691619155641668,7.48633018691759
rfp,0.9529685924918828,0.065349631286016,5,0.4706877266289603,7.52153575012629
rft,0.9064172132208906,0.0963035701721479,7,0.5979674302457687,8.109013258143738
rfta,0.9065914715779672,0.1405098377416564,11,0.6657019454763891,8.129854747458749
rf_a,0.8099272614029558,0.080584402071185,11,0.37800548191208,7.45360788682703
rf_b,0.9101793212701914,0.0059242719887415,9,0.5017192473006135,8.320881695551625
rga,0.9585459313102832,0.0459048523200609,9,0.506116503777646,8.147022270146861
rgc,0.8991445767398365,0.1381580379227915,8,0.4748305774570456,8.3655943896238
rgco,0.9432192100248232,0.085245792036287,12,0.4292661488225138,7.7269133751243695
rgen,0.8859198200883397,0.0377686416049866,7,0.574542608412924,8.507989371681436
rgld,0.9331262607188826,0.11614652083037,6,0.6584816739435736,8.478934332511573
rgls,0.9384634933860804,0.1023663151382989,7,0.3856762571304137,7.795583607652015
rgr,0.8687474875619128,0.0332980979523802,17,0.4910376599081714,8.256999556311452
rgs,0.8880536163860099,0.0143421055368689,15,0.5401730739753144,8.482581040987403
rgse,0.8808674474706213,0.414141953572257,2,0.5302376728544219,5.455111773043235
rgt,0.9541115215636898,0.0594397768011395,9,0.6993911984123024,8.065382438100535
rh,0.943470159104467,0.0892322493994361,7,0.6960373606838473,8.469222801256324
rhi,0.9169708262210192,0.0128778092764827,16,0.5415203162291378,8.49711370791815
rhp,0.9303566335622518,0.0862959354915904,7,0.5621858065258399,8.354219372467911
rht,0.9276189024397286,0.0219640960902898,12,0.4134094133996078,8.025966261422452
ribt,0.9507858565100964,0.107276125379617,5,0.417373379786451,7.726998314229078
ric,0.9318537976022914,0.0278176676301682,12,0.6254152488840966,7.72981684479585
rice,0.919664863352858,0.0567654677196353,9,0.5636077624537605,8.510808579202177
rick,0.954957253757786,0.2242443808806955,12,0.7182135144125464,7.783596954647012
rif,0.934247554210644,0.0719633665086123,6,0.5859945331982943,8.465297007883901
rig,0.8988386418964002,0.1034409066120383,14,0.3850770773375312,8.41305184968196
rigl,0.826664278767609,0.099216533837136,10,0.4508062665742319,7.403370691095711
rio,0.9297919359679832,0.1261283661100204,19,0.5759245259283468,8.466681182752088
riot,0.8040357146251101,0.3307583936949052,5,0.4271073670382166,6.928845531231033
rjf,0.9494265465284014,0.0786344334354252,11,0.5594302654563478,8.239574962341147
rl,0.9118277453162962,0.1451504677216064,13,0.451125159300923,8.219871606930962
rlgt,0.9152146607446316,0.0078982312280621,10,0.653482276901692,8.139744173416108
rlgy,0.9422739886712032,0.0118991395128529,12,0.5262643399000279,8.524816199050374
rlh,0.8593138659698296,0.0668897805556559,12,0.5234147393710092,7.541407551215087
rli,0.911249393398468,0.0241961003280588,6,0.4556494146236671,8.522407397571175
rlj,0.9270427615841392,0.0779431970387236,10,0.5901531164302527,8.270583093135729
rlje,0.8391564143140245,0.4186687155712496,5,0.3622220583769624,7.624950976984812
rlog,0.9268464957999012,0.4532090706321896,5,0.5264918491471682,7.686316330159881
rm,0.9234881628538212,0.0638515054582162,9,0.6088894533379277,8.486685784031717
rmax,0.9337225241435114,0.1647721580569825,10,0.4655191865013547,8.266777873944914
rmbs,0.7981087541349058,0.110351925090723,16,0.3807779263693258,8.176273982700938
rmcf,0.8927849598030368,0.0196565439677871,10,0.4968128212450997,8.220737270555274
rmd,0.9121596731670822,0.0778343865185353,9,0.4836900529233127,8.405545305377993
rmgn,0.8197908057090502,0.2102438625992002,7,0.4948784617838389,6.944116711487489
rmp,0.9254848566387746,0.0708135343749434,11,0.5490615470943986,8.42326543821299
rmt,0.955176369972524,0.1087660036234825,6,0.6628355766001742,8.226337522927533
rmti,0.8845170665918639,0.0420831578985436,12,0.4604571521564947,7.999266235928393
rnet,0.9213998790860856,0.056729472152541,9,0.4648233297786334,8.265903500194275
rng,0.9470683901931336,0.0069406089160832,14,0.5271457489763164,8.182331529492979
rnn,0.9291211112773214,0.0280412339356743,10,0.5258768233942775,7.466712828735241
rnp,0.9593838137991556,0.1339596257553679,6,0.5955220201189417,8.494718357285473
rnr,0.950282578617555,0.0194868323729631,10,0.4347795084422003,8.48555027523266
rnr_c,0.7883186094788719,0.0794925133110928,23,0.4432024414761538,7.4168042104402545
rnr_e,0.883986717166323,0.0058376834523203,15,0.5304131248953583,8.143455798895763
rnst,0.9352610613253688,0.0384915276226016,12,0.4366905318115185,8.39544830603976
rnva,0.818006220330874,0.5926940052213627,2,0.4752516484230772,5.90458295240443
rnwk,0.9106482391523282,0.0533157804521329,11,0.4874116499326525,7.498612457564694
rock,0.9445815600910444,0.0410041216940331,6,0.5138891343099032,8.471536948379715
rog,0.952742770256808,0.0284143067737121,13,0.5728349096446009,8.013314192733466
roic,0.9323581025367592,0.1158702212462562,13,0.510762415174878,8.563592235333191
rok,0.9528236009263742,0.0287215859998004,6,0.5434517680987855,8.078727982716474
roka,0.951620063690485,0.1084502751823957,6,0.5008637251018281,7.741482449543059
rol,0.9639117088284368,0.0097352728473143,16,0.5435559975607263,8.118021469598519
roll,0.9499932594785708,0.0270505174531621,16,0.5173430998924772,8.213187744084474
rop,0.9497021340623312,0.0570303294031434,11,0.3750019989808481,8.070265992928345
rosg,0.933688636271846,0.3161740479390007,8,0.4761082873216262,7.746786991729517
rost,0.915766897502424,0.010501841407252,12,0.4354862502135705,8.599310090019694
rox,0.9095591916493152,0.0323454203515398,9,0.4783200570669949,7.113703960206151
royt,0.9433510171015724,0.1087001920004132,12,0.5473432002442141,7.732022488596919
rp,0.9583052694655344,0.0120228155348276,6,0.5268376481139722,8.23921503606816
rpai,0.8988204623602356,0.1196307359404339,41,0.5088534594057955,8.452412427855478
rpm,0.9057758570178768,0.0094331920111621,8,0.508128923321084,8.504524542896528
rprx,0.948048253720118,0.1522032924692891,6,0.5321407695635674,7.642666910916223
rpt,0.918951904295748,0.1396551604720796,15,0.6048227339330359,8.455342517564272
rpt_d,0.904893698599313,0.0689455828393795,20,0.5941329185324686,8.453892312049256
rpxc,0.9035424164931286,0.0590630180932116,10,0.4836512741660036,8.308178995214124
rqi,0.9356575053749602,0.1609686048750299,10,0.5340434750009042,8.425811041706034
rrc,0.934183542543525,0.0608834416064176,6,0.5330243964912688,8.519601640896951
rrd,0.9438649682395078,0.0764839652048033,13,0.4852022350843402,8.398465394947813
rrgb,0.898340343994529,0.0708062556039428,9,0.5243418994747238,8.471511028553913
rrts,0.93901808000606,0.1738783853567256,9,0.4891817802576086,8.031409119790647
rs,0.9239953135684762,0.0663981798900188,11,0.4490230109271335,8.454480612792914
rsg,0.9711241312415876,0.0160426319806306,9,0.4892494389320211,8.262841559745002
rsls,0.9451248077491876,0.2731054272103428,2,0.4772267525822469,6.154788008217362
rso,0.8931490146219669,0.0865074964247978,11,0.4280518425622019,8.36466569847423
rso_a,0.930393648080048,0.0170880645215318,6,0.7105539370271936,7.909185022918361
rso_b,0.9377412597279128,0.0218229088148909,14,0.6382913068217968,7.963677168371184
rso_c,0.9332964984480064,0.0388456456173824,9,0.6623649954340288,8.183720655634536
rspp,0.9164909647446234,0.1012664399299747,28,0.5050993339648892,8.548859512727487
rst,0.8926143808966347,0.0222119623171082,9,0.4463761444382155,8.240453850676126
rsys,0.9290051202198836,0.0357907205159364,7,0.6136839982211496,7.82292708012259
rt,0.9461140622776776,0.0187282777581512,9,0.4873457587301289,8.14902036067125
rtec,0.9480867838765988,0.0459582011418437,7,0.4273838337495236,8.081565366221255
rtix,0.925641618300155,0.016395830875685,7,0.5869814946338381,7.5332025658043
rtk,0.956503620843858,0.127011041670483,4,0.5906776629954638,7.404695264391047
rtn,0.9640581647891564,0.0605666904202998,11,0.4149797319800322,8.326614764948921
rtrx,0.8961628022558593,0.0065845826971344,13,0.6383713296594465,8.332212616897676
rubi,0.929143666341622,0.1757130427921702,14,0.5024379527646781,8.146685412458055
rusha,0.9447919437856906,0.0225466912061964,19,0.6819330878178679,8.25478111851365
rushb,0.9446456943718904,0.043380725388624,18,0.5985386617347125,8.138799935909786
ruth,0.9171985278724608,0.0171397776607276,10,0.5214723586770716,8.21079052407741
rvlt,0.905731928636341,0.1365558161247004,10,0.4702316817737359,7.554053259202884
rvnc,0.8941886113248871,0.0458504700313495,9,0.545113292648817,8.352090108157018
rvp,0.9374857844889884,0.081006707744484,10,0.4184663004254121,7.589950286720832
rvsb,0.9570815351096642,0.0286488090360201,8,0.5880871811391872,7.868878396537354
rvt,0.9623299195967856,0.1354615042708203,10,0.6528354563875424,8.166591448648965
rwc,0.8672810512734112,0.0639243168094638,6,0.4766384847369431,7.824184371106347
rwlk,0.9240977010831308,0.0630712538534963,8,0.4935398610970866,7.8021208074832495
rwt,0.9390919683128952,0.0927715642609557,9,0.7812697350718242,8.336384372456056
rxdx,0.8822280552271904,0.0325153797968016,7,0.5682103497722935,8.157345018849998
rxii,0.9278659178783633,0.2314602455598691,4,0.4672161820377433,6.89034917516399
rxn,0.9108662215426844,0.0559240275768855,11,0.4912146536990365,8.443869842931
ry,0.95146696701829,0.0968974494780203,10,0.5200306813438207,8.349147549468945
ryaay,0.9369262079583258,0.0430200405348654,12,0.4617449420873062,8.20385688151879
ryam,0.8801603980652789,0.0843703340634014,10,0.4719528715826279,8.23455639609646
ryi,0.9016228987336106,0.0576029022400704,13,0.5941638701812518,8.202599135195408
ryn,0.9278079648893004,0.0286088024609361,14,0.5901267337884515,8.381870171306977
rza,0.9086298140464132,0.0162666276686507,16,0.5157944602801607,8.34398955610464
s,0.9339977374449286,0.0558318869535054,10,0.5559490366746753,8.407922480026636
sa,0.9117260094010105,0.0914849102137093,13,0.5119703854364761,8.126428386256338
sabr,0.906687362827364,1.0692800601397325e-05,9,0.514590966256639,8.507365685254264
saex,0.9444800877637908,0.2736615046354833,3,0.4727544918882254,6.787605447732323
safm,0.9527695970791548,0.0584578329111099,8,0.500244724500657,8.125842789395858
saft,0.947844477772792,0.0255925193116839,10,0.498674771450401,8.178180801160256
sage,0.8788575679381926,0.1216249022181779,7,0.5717638581115245,8.501912153025273
sah,0.8916746504528261,0.0457392463679179,12,0.5310769667616169,8.294842916455892
saia,0.9455205073137456,0.1031400003979795,9,0.5933823449224327,8.381916156595384
saic,0.9329424714233302,0.1408088482597516,11,0.6393871832269773,8.402407642288331
sal,0.9132247747866582,0.2562360144075288,15,0.4607232671610031,8.102997741000266
salm,0.8835220684632341,0.0922248920907553,16,0.5910518784269765,8.059001710602061
salt,0.9365738248289752,0.0673136255814415,8,0.6069137727452499,7.598599561267671
sam,0.9359633971415892,0.0463610875125846,8,0.4225315309281361,8.355718414512955
samg,0.8511484099680113,0.0124548253057239,18,0.438002350835438,8.09145501831447
san,0.9277598671526572,0.0404674990759632,13,0.4702389061595169,8.158489914729351
sand,0.8996469772567327,0.0812863493506179,15,0.5063707462783242,7.962434807279823
sanm,0.9340586410490954,0.1046491922508296,7,0.5503907446935475,8.259350811134295
sanw,0.840392600057363,0.015968156558791,14,0.3314990301491414,6.795447918145128
san_a,0.7448185117555414,0.0754659168635916,7,0.5225737677817072,7.07530193401539
san_b,0.9002628506411537,0.0281960575380129,7,0.6964089433431302,8.001825064132102
san_c,0.7210338357654951,0.0812039836655684,36,0.4562015528692373,7.297995204255726
san_i,0.7410720440872459,0.1003179924243855,6,0.3897286798830955,7.247329304359693
sap,0.9538852715948188,0.0213374966480022,18,0.4157501493235375,8.44410430242223
sar,0.9546090553822608,0.149989794809364,8,0.6418591320792196,8.27182498512117
sasr,0.9575244519552424,0.02809630405856,18,0.5663990559291158,8.205107483630558
sats,0.9347833201584256,0.0746532022533015,9,0.6048827093159054,8.550109888703401
sauc,0.9352108268485242,0.0671084999479303,9,0.5896363518936151,7.91193278211811
save,0.9277091588470416,0.0136354634130789,8,0.630636905287059,8.449844889525442
sb,0.9386040634359856,0.0919079505987271,10,0.807708415741086,7.970026766217742
sbac,0.9217561227309568,0.0547102303890981,11,0.499030370362655,8.257415669357751
sbbx,0.9620295645805836,0.130509491029473,6,0.4995059847081254,7.960725867139896
sbcf,0.9500073138310694,0.0346287054465744,10,0.3692400773512361,8.24480650405819
sbcp,0.954138362244224,0.0634886833460475,13,0.6112393667353732,7.846772320147019
sbfg,0.9448505264613726,0.1102546090908123,7,0.5012706813867825,7.979872322501122
sbgi,0.893395594472991,0.1201582157742602,13,0.4110234931255257,8.269959632844412
sbgl,0.926231339561404,0.0262803847186038,12,0.5452216889982779,8.259398665797088
sbh,0.9211409975550462,0.1206695940894218,10,0.4066074827870259,8.437352539554531
sbi,0.9046030410368838,0.0350402225825994,24,0.521482385489439,7.948828127615469
sblk,0.9324525030930833,0.1956889051000629,9,0.6848693872330874,7.921233967821425
sblkl,0.941748852893935,0.1133620137226358,5,0.5153475326189394,8.127208258684483
sbna,0.9107871148358498,0.0010517172854935,13,0.4349347111387623,8.393552308799686
sbny,0.8750798373069718,0.0714250643233077,8,0.4858568278673134,8.585646845566218
sbr,0.9063204991050748,0.0528710823937919,8,0.544151327739269,8.307131451898888
sbra,0.916450089605708,0.1072597735742157,17,0.6503231452381737,8.419491619716876
sbrap,0.8842174472561174,0.1362044393591786,10,0.4206476983415884,8.313190720706869
sbs,0.9411310260065042,0.0559415173373454,22,0.55709137738549,8.527387496233366
sbsi,0.941115049139705,0.1087798085597295,15,0.5936928816608146,8.35758301105833
sbux,0.9008116905708764,0.0260304762905319,13,0.574679127239124,8.098984027050955
sb_c,0.928821899759312,0.0099564837979669,7,0.5769549167499932,8.30566877740459
