series,meanmape,mapegt10,std
a,2.1014609480925373,0.0256410256410256,1.932276198249528
aa,5.966188168589563,0.1709401709401709,4.754590249474596
aaba,2.414768690913159,0.0085470085470085,1.899085091804428
aac,8.142164982393158,0.2564102564102564,6.615187494993145
aal,4.876858560106214,0.1025641025641025,2.9640758453368554
aamc,12.128417228432475,0.452991452991453,10.272004143153168
aame,5.23832662338151,0.1623931623931624,4.166697587246551
aan,7.092940206251038,0.1538461538461538,7.128000289605552
aaoi,11.448668514081628,0.452991452991453,8.804408305217601
aaon,2.951892254054203,0.0085470085470085,1.8089110670170447
aap,4.505430831496549,0.1196581196581196,4.147224047262351
aapl,2.7737235189589287,0.0085470085470085,1.883829572314664
aat,2.851296426332676,0.017094017094017,2.200422061413124
aau,10.709002002098073,0.4444444444444444,7.0572345293633525
aav,5.008620051155361,0.0683760683760683,2.949628124751159
aaww,5.975467700619951,0.1623931623931624,5.269634147143227
aaxn,6.806957294111096,0.2393162393162393,4.545801912411593
ab,3.1850865884510564,0.0,1.8080884847272145
abac,11.930599268470544,0.5726495726495726,7.324591119191933
abax,3.974345627211816,0.0683760683760683,3.5053556580112954
abb,3.045179843599958,0.0512820512820512,3.624371514147669
abbv,2.976569846666701,0.0341880341880341,2.56801768312956
abc,4.178023036315499,0.0598290598290598,3.341259790885516
abcb,4.417549746879356,0.0598290598290598,3.5222392078399927
abcd,3.7704843254520033,0.017094017094017,2.284570243702808
abco,4.028214370558675,0.0769230769230769,4.429236425941018
abdc,3.056287566032639,0.0769230769230769,3.267676660549851
abe,2.2839776041531485,0.0085470085470085,2.0067529250218183
abev,3.701060876296645,0.0341880341880341,2.8704032582318275
abg,5.034621565274696,0.1025641025641025,3.521059936934479
abio,6.178701642319675,0.1538461538461538,6.109954414915113
abm,3.549326856495496,0.0512820512820512,3.1366122892321813
abmd,4.041443945543837,0.0769230769230769,4.419852042392561
abr,1.9746685519070788,0.0,1.3352644693582505
abrn,0.3931166962464952,0.0,0.2405705322687269
abr_a,1.297646621774975,0.0,1.3447687655054126
abr_b,1.1913693656124802,0.0,1.09345529706289
abr_c,1.3666592129966402,0.0,0.7178147667939014
abt,3.4350296078399998,0.0512820512820512,2.89190336453264
abus,9.003834688630809,0.4017094017094017,6.684024964593223
abx,6.305456550541658,0.1709401709401709,3.5907708083537337
aby,3.3809524399517925,0.017094017094017,2.627597119669275
acad,9.07184970534432,0.3333333333333333,6.4716465151454114
acc,3.1721040029648604,0.0085470085470085,2.329959314219251
acco,4.386183742979273,0.0598290598290598,3.318830960727555
acer,12.912535451503311,0.4017094017094017,14.704875461345797
acet,4.855810775289803,0.1196581196581196,4.1004581819954895
acfc,2.796978801437107,0.0427350427350427,2.915490157028533
acgl,1.864525893404892,0.0,1.3827177390530587
ach,7.114041709920331,0.1794871794871795,5.709668961295422
achc,4.83877970068194,0.1196581196581196,4.30764993329973
achn,6.805501229352099,0.2051282051282051,4.474333854112239
achv,12.229874564599143,0.4017094017094017,12.375041788103628
aciw,4.0411937488751,0.0427350427350427,2.5716412831251456
acls,5.508786946995502,0.1196581196581196,4.204530051172124
acm,5.53668159386456,0.1452991452991453,4.879760202127053
acn,2.481708628554767,0.0,2.1056654629331235
acnb,2.533920310748878,0.0085470085470085,1.6940943638547987
acor,6.212124568602378,0.1538461538461538,5.109087643922602
acp,1.5702589083762504,0.0,1.0554719014928235
acre,2.37930573824723,0.0085470085470085,1.9195934391919984
acrx,12.776924306757712,0.4444444444444444,13.930557119550166
acsf,1.7583916676710258,0.0,1.052949688443514
acst,8.24655481761599,0.2735042735042735,6.916938482364253
acta,3.673623397766963,0.0598290598290598,3.5572677946566165
actg,9.310566625852625,0.3076923076923077,7.825933849264903
acu,3.489462387913328,0.0085470085470085,2.122646056473512
acxm,3.51457596414969,0.0683760683760683,3.255478952503959
acy,8.189117217551235,0.2735042735042735,7.13712186105428
